,Unnamed: 0,year,age_gr,migback,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
939,939,2016,17-29 y.,Direct migration background,Very good,0.28403,756,27645,0.24506,0.33051
940,940,2016,17-29 y.,Direct migration background,Good,0.51375,692,27645,0.43149,0.59317
941,941,2016,17-29 y.,Direct migration background,Satisfactory,0.13538,205,27645,0.10344,0.17392
942,942,2016,17-29 y.,Direct migration background,Poor,0.06684,110,27645,0.04619,0.09175
943,943,2016,17-29 y.,Indirect migration background,Very good,0.27042,244,27645,0.23222,0.31299
944,944,2016,17-29 y.,Indirect migration background,Good,0.50295,395,27645,0.44928,0.56598
945,945,2016,17-29 y.,Indirect migration background,Satisfactory,0.18654,156,27645,0.14682,0.23639
946,946,2016,17-29 y.,Indirect migration background,Poor,0.04009,48,27645,0.02988,0.0539
947,947,2016,30-45 y.,No migration background,Very good,0.10523,464,27645,0.09144,0.11922
948,948,2016,30-45 y.,No migration background,Good,0.50677,2086,27645,0.47288,0.54348
949,949,2016,30-45 y.,No migration background,Satisfactory,0.26071,1188,27645,0.24223,0.28114
950,950,2016,30-45 y.,No migration background,Poor,0.11088,434,27645,0.09847,0.12305
951,951,2016,30-45 y.,No migration background,Bad,0.01642,77,27645,0.01238,0.02047
952,952,2016,30-45 y.,Direct migration background,Very good,0.18937,962,27645,0.16552,0.21516
953,953,2016,30-45 y.,Direct migration background,Good,0.45778,1592,27645,0.41778,0.49597
954,954,2016,30-45 y.,Direct migration background,Satisfactory,0.21442,721,27645,0.18073,0.24507
955,955,2016,30-45 y.,Direct migration background,Poor,0.10968,404,27645,0.0953,0.13039
956,956,2016,30-45 y.,Direct migration background,Bad,0.02876,112,27645,0.0179,0.0381
957,957,2016,30-45 y.,Indirect migration background,Very good,0.14146,69,27645,0.10725,0.18108
958,958,2016,30-45 y.,Indirect migration background,Good,0.41985,249,27645,0.34671,0.49222
959,959,2016,30-45 y.,Indirect migration background,Satisfactory,0.33646,171,27645,0.26883,0.4086
960,960,2016,30-45 y.,Indirect migration background,Poor,0.10222,68,27645,0.06505,0.14117
961,961,2016,46-65 y.,No migration background,Very good,0.04466,369,27645,0.03973,0.04976
962,962,2016,46-65 y.,No migration background,Good,0.3545,2596,27645,0.34009,0.37066
963,963,2016,46-65 y.,No migration background,Satisfactory,0.38789,2589,27645,0.37037,0.40453
964,964,2016,46-65 y.,No migration background,Poor,0.17237,1069,27645,0.16224,0.18404
965,965,2016,46-65 y.,No migration background,Bad,0.04059,257,27645,0.03548,0.04649
966,966,2016,46-65 y.,Direct migration background,Very good,0.06946,168,27645,0.05249,0.09481
967,967,2016,46-65 y.,Direct migration background,Good,0.33149,672,27645,0.29146,0.37734
968,968,2016,46-65 y.,Direct migration background,Satisfactory,0.35045,616,27645,0.30205,0.39709
969,969,2016,46-65 y.,Direct migration background,Poor,0.18986,379,27645,0.15926,0.21941
970,970,2016,46-65 y.,Direct migration background,Bad,0.05873,128,27645,0.04397,0.07472
971,971,2016,46-65 y.,Indirect migration background,Good,0.3655,57,27645,0.24845,0.49503
972,972,2016,46-65 y.,Indirect migration background,Satisfactory,0.43015,75,27645,0.32127,0.5578
973,973,2016,46-65 y.,Indirect migration background,Poor,0.20436,32,27645,0.13098,0.2971
974,974,2016,66 and older,No migration background,Very good,0.02603,116,27645,0.02202,0.02981
975,975,2016,66 and older,No migration background,Good,0.25029,1126,27645,0.23891,0.26296
976,976,2016,66 and older,No migration background,Satisfactory,0.42268,1854,27645,0.40691,0.43955
977,977,2016,66 and older,No migration background,Poor,0.22568,927,27645,0.21534,0.23699
978,978,2016,66 and older,No migration background,Bad,0.07533,274,27645,0.0681,0.08252
979,979,2016,66 and older,Direct migration background,Good,0.25329,102,27645,0.20857,0.30803
980,980,2016,66 and older,Direct migration background,Satisfactory,0.38305,180,27645,0.32503,0.4467
981,981,2016,66 and older,Direct migration background,Poor,0.27282,105,27645,0.222,0.3178
982,982,2016,66 and older,Direct migration background,Bad,0.09084,37,27645,0.06475,0.12413
983,983,2017,17-29 y.,No migration background,Very good,0.24661,854,30958,0.22698,0.26454
984,984,2017,17-29 y.,No migration background,Good,0.47969,1557,30958,0.45412,0.50194
985,985,2017,17-29 y.,No migration background,Satisfactory,0.19975,609,30958,0.18154,0.2186
986,986,2017,17-29 y.,No migration background,Poor,0.07395,240,30958,0.06518,0.08245
987,987,2017,17-29 y.,Direct migration background,Very good,0.30974,987,30958,0.26381,0.36999
988,988,2017,17-29 y.,Direct migration background,Good,0.44381,837,30958,0.38436,0.50539
989,989,2017,17-29 y.,Direct migration background,Satisfactory,0.15833,251,30958,0.11864,0.19914
990,990,2017,17-29 y.,Direct migration background,Poor,0.08812,116,30958,0.0531,0.12569
991,991,2017,17-29 y.,Indirect migration background,Very good,0.30366,288,30958,0.26189,0.34334
992,992,2017,17-29 y.,Indirect migration background,Good,0.44357,396,30958,0.38087,0.49514
993,993,2017,17-29 y.,Indirect migration background,Satisfactory,0.16807,168,30958,0.14087,0.19978
994,994,2017,17-29 y.,Indirect migration background,Poor,0.0847,68,30958,0.06508,0.1084
995,995,2017,30-45 y.,No migration background,Very good,0.12688,561,30958,0.11524,0.14034
996,996,2017,30-45 y.,No migration background,Good,0.49209,2213,30958,0.4686,0.51863
997,997,2017,30-45 y.,No migration background,Satisfactory,0.26854,1277,30958,0.25203,0.28909
998,998,2017,30-45 y.,No migration background,Poor,0.09366,424,30958,0.08399,0.10588
999,999,2017,30-45 y.,No migration background,Bad,0.01882,84,30958,0.01386,0.02497
1000,1000,2017,30-45 y.,Direct migration background,Very good,0.16579,946,30958,0.14257,0.18737
1001,1001,2017,30-45 y.,Direct migration background,Good,0.47377,1702,30958,0.43816,0.51987
1002,1002,2017,30-45 y.,Direct migration background,Satisfactory,0.23977,862,30958,0.2088,0.2709
1003,1003,2017,30-45 y.,Direct migration background,Poor,0.10061,382,30958,0.08202,0.11971
1004,1004,2017,30-45 y.,Direct migration background,Bad,0.02006,80,30958,0.01386,0.02747
1005,1005,2017,30-45 y.,Indirect migration background,Very good,0.13954,73,30958,0.11295,0.16889
1006,1006,2017,30-45 y.,Indirect migration background,Good,0.49132,267,30958,0.41779,0.56814
1007,1007,2017,30-45 y.,Indirect migration background,Satisfactory,0.26905,174,30958,0.22218,0.32005
1008,1008,2017,30-45 y.,Indirect migration background,Poor,0.10009,70,30958,0.07285,0.14511
1009,1009,2017,46-65 y.,No migration background,Very good,0.05654,521,30958,0.05245,0.06274
1010,1010,2017,46-65 y.,No migration background,Good,0.34982,3076,30958,0.33755,0.36164
1011,1011,2017,46-65 y.,No migration background,Satisfactory,0.38405,3001,30958,0.36965,0.39709
1012,1012,2017,46-65 y.,No migration background,Poor,0.16754,1248,30958,0.15935,0.17888
1013,1013,2017,46-65 y.,No migration background,Bad,0.04205,301,30958,0.03775,0.04757
1014,1014,2017,46-65 y.,Direct migration background,Very good,0.05646,198,30958,0.04255,0.07149
1015,1015,2017,46-65 y.,Direct migration background,Good,0.33633,751,30958,0.29339,0.37694
1016,1016,2017,46-65 y.,Direct migration background,Satisfactory,0.3454,670,30958,0.30057,0.3927
1017,1017,2017,46-65 y.,Direct migration background,Poor,0.20273,445,30958,0.17789,0.22933
1018,1018,2017,46-65 y.,Direct migration background,Bad,0.05909,137,30958,0.04492,0.07877
1019,1019,2017,46-65 y.,Indirect migration background,Good,0.43357,82,30958,0.32139,0.5694
1020,1020,2017,46-65 y.,Indirect migration background,Satisfactory,0.56643,86,30958,0.42754,0.70419
1021,1021,2017,66 and older,No migration background,Very good,0.02675,132,30958,0.02321,0.03084
1022,1022,2017,66 and older,No migration background,Good,0.24929,1217,30958,0.23859,0.2613
1023,1023,2017,66 and older,No migration background,Satisfactory,0.42866,1960,30958,0.41078,0.44703
1024,1024,2017,66 and older,No migration background,Poor,0.23054,926,30958,0.21885,0.24238
1025,1025,2017,66 and older,No migration background,Bad,0.06476,260,30958,0.05842,0.07133
1026,1026,2017,66 and older,Direct migration background,Good,0.24171,119,30958,0.19642,0.30078
1027,1027,2017,66 and older,Direct migration background,Satisfactory,0.45245,202,30958,0.39103,0.50809
1028,1028,2017,66 and older,Direct migration background,Poor,0.2401,100,30958,0.18396,0.29726
1029,1029,2017,66 and older,Direct migration background,Bad,0.06574,40,30958,0.04486,0.09172
1030,1030,2018,17-29 y.,No migration background,Very good,0.25344,856,29602,0.23468,0.27065
1031,1031,2018,17-29 y.,No migration background,Good,0.47709,1497,29602,0.443,0.50754
1032,1032,2018,17-29 y.,No migration background,Satisfactory,0.18785,631,29602,0.17045,0.20881
1033,1033,2018,17-29 y.,No migration background,Poor,0.08162,227,29602,0.07158,0.09115
1034,1034,2018,17-29 y.,Direct migration background,Very good,0.34546,934,29602,0.29151,0.40901
1035,1035,2018,17-29 y.,Direct migration background,Good,0.43873,632,29602,0.37632,0.51297
1036,1036,2018,17-29 y.,Direct migration background,Satisfactory,0.17076,233,29602,0.12654,0.22574
1037,1037,2018,17-29 y.,Direct migration background,Poor,0.04506,78,29602,0.02971,0.0594
1038,1038,2018,17-29 y.,Indirect migration background,Very good,0.3226,299,29602,0.28419,0.36256
1039,1039,2018,17-29 y.,Indirect migration background,Good,0.44897,387,29602,0.38518,0.51576
1040,1040,2018,17-29 y.,Indirect migration background,Satisfactory,0.16009,158,29602,0.13267,0.18505
1041,1041,2018,17-29 y.,Indirect migration background,Poor,0.06833,56,29602,0.04751,0.08946
1042,1042,2018,30-45 y.,No migration background,Very good,0.13196,523,29602,0.11911,0.14505
1043,1043,2018,30-45 y.,No migration background,Good,0.48152,2062,29602,0.45393,0.50634
1044,1044,2018,30-45 y.,No migration background,Satisfactory,0.26821,1139,29602,0.24909,0.28843
1045,1045,2018,30-45 y.,No migration background,Poor,0.10295,431,29602,0.09029,0.11489
1046,1046,2018,30-45 y.,No migration background,Bad,0.01536,62,29602,0.00954,0.0209
1047,1047,2018,30-45 y.,Direct migration background,Very good,0.19075,974,29602,0.15909,0.21978
1048,1048,2018,30-45 y.,Direct migration background,Good,0.45191,1475,29602,0.41045,0.49708
1049,1049,2018,30-45 y.,Direct migration background,Satisfactory,0.25824,820,29602,0.21695,0.30267
1050,1050,2018,30-45 y.,Direct migration background,Poor,0.08045,309,29602,0.06774,0.09628
1051,1051,2018,30-45 y.,Direct migration background,Bad,0.01865,78,29602,0.01157,0.02873
1052,1052,2018,30-45 y.,Indirect migration background,Very good,0.1709,87,29602,0.14036,0.20553
1053,1053,2018,30-45 y.,Indirect migration background,Good,0.42178,242,29602,0.36007,0.47922
1054,1054,2018,30-45 y.,Indirect migration background,Satisfactory,0.31948,162,29602,0.25549,0.38827
1055,1055,2018,30-45 y.,Indirect migration background,Poor,0.08785,54,29602,0.05662,0.1281
1056,1056,2018,46-65 y.,No migration background,Very good,0.053,494,29602,0.04739,0.05825
1057,1057,2018,46-65 y.,No migration background,Good,0.36856,3024,29602,0.35683,0.38503
1058,1058,2018,46-65 y.,No migration background,Satisfactory,0.38083,2856,29602,0.36814,0.39652
1059,1059,2018,46-65 y.,No migration background,Poor,0.15569,1149,29602,0.14704,0.1666
1060,1060,2018,46-65 y.,No migration background,Bad,0.04192,286,29602,0.03732,0.04712
1061,1061,2018,46-65 y.,Direct migration background,Very good,0.06059,213,29602,0.0469,0.0782
1062,1062,2018,46-65 y.,Direct migration background,Good,0.34858,740,29602,0.305,0.38222
1063,1063,2018,46-65 y.,Direct migration background,Satisfactory,0.32362,692,29602,0.28348,0.36908
1064,1064,2018,46-65 y.,Direct migration background,Poor,0.20287,411,29602,0.17363,0.23074
1065,1065,2018,46-65 y.,Direct migration background,Bad,0.06434,154,29602,0.04531,0.08866
1066,1066,2018,46-65 y.,Indirect migration background,Good,0.41142,82,29602,0.30458,0.5374
1067,1067,2018,46-65 y.,Indirect migration background,Satisfactory,0.42505,82,29602,0.29143,0.53526
1068,1068,2018,46-65 y.,Indirect migration background,Poor,0.16353,31,29602,0.11371,0.22684
1069,1069,2018,66 and older,No migration background,Very good,0.02755,137,29602,0.02351,0.03216
1070,1070,2018,66 and older,No migration background,Good,0.25861,1262,29602,0.24532,0.27168
1071,1071,2018,66 and older,No migration background,Satisfactory,0.43771,1925,29602,0.41953,0.45516
1072,1072,2018,66 and older,No migration background,Poor,0.21416,926,29602,0.2014,0.22826
1073,1073,2018,66 and older,No migration background,Bad,0.06197,261,29602,0.05522,0.06825
1074,1074,2018,66 and older,Direct migration background,Good,0.21013,96,29602,0.15586,0.2712
1075,1075,2018,66 and older,Direct migration background,Satisfactory,0.47416,215,29602,0.38943,0.55042
1076,1076,2018,66 and older,Direct migration background,Poor,0.26099,126,29602,0.20781,0.31932
1077,1077,2018,66 and older,Direct migration background,Bad,0.05471,34,29602,0.03416,0.08092
1078,1078,2019,17-29 y.,No migration background,Very good,0.21496,724,29439,0.1967,0.23671
1079,1079,2019,17-29 y.,No migration background,Good,0.52246,1453,29439,0.48627,0.55271
1080,1080,2019,17-29 y.,No migration background,Satisfactory,0.18887,584,29439,0.17293,0.20977
1081,1081,2019,17-29 y.,No migration background,Poor,0.06076,213,29439,0.05204,0.07017
1082,1082,2019,17-29 y.,No migration background,Bad,0.01295,32,29439,0.00715,0.0203
1083,1083,2019,17-29 y.,Direct migration background,Very good,0.29115,702,29439,0.23362,0.35661
1084,1084,2019,17-29 y.,Direct migration background,Good,0.49916,598,29439,0.39064,0.63071
1085,1085,2019,17-29 y.,Direct migration background,Satisfactory,0.1322,157,29439,0.09493,0.1756
1086,1086,2019,17-29 y.,Direct migration background,Poor,0.07749,58,29439,0.04394,0.10818
1087,1087,2019,17-29 y.,Indirect migration background,Very good,0.28614,237,29439,0.2445,0.33134
1088,1088,2019,17-29 y.,Indirect migration background,Good,0.45944,342,29439,0.39446,0.5294
1089,1089,2019,17-29 y.,Indirect migration background,Satisfactory,0.20553,151,29439,0.16715,0.25298
1090,1090,2019,17-29 y.,Indirect migration background,Poor,0.04889,44,29439,0.033,0.0671
1091,1091,2019,30-45 y.,No migration background,Very good,0.13582,573,29439,0.12055,0.15202
1092,1092,2019,30-45 y.,No migration background,Good,0.49198,1994,29439,0.46194,0.52333
1093,1093,2019,30-45 y.,No migration background,Satisfactory,0.25699,1105,29439,0.23878,0.27493
1094,1094,2019,30-45 y.,No migration background,Poor,0.10018,395,29439,0.08822,0.11316
1095,1095,2019,30-45 y.,No migration background,Bad,0.01503,72,29439,0.01082,0.02027
1096,1096,2019,30-45 y.,Direct migration background,Very good,0.19911,815,29439,0.16699,0.22717
1097,1097,2019,30-45 y.,Direct migration background,Good,0.44322,1406,29439,0.39333,0.48609
1098,1098,2019,30-45 y.,Direct migration background,Satisfactory,0.23878,681,29439,0.20266,0.27407
1099,1099,2019,30-45 y.,Direct migration background,Poor,0.09572,305,29439,0.07375,0.11807
1100,1100,2019,30-45 y.,Direct migration background,Bad,0.02317,65,29439,0.01038,0.04172
1101,1101,2019,30-45 y.,Indirect migration background,Very good,0.15124,83,29439,0.11555,0.18874
1102,1102,2019,30-45 y.,Indirect migration background,Good,0.47539,240,29439,0.40441,0.56993
1103,1103,2019,30-45 y.,Indirect migration background,Satisfactory,0.28654,151,29439,0.22398,0.34534
1104,1104,2019,30-45 y.,Indirect migration background,Poor,0.08683,63,29439,0.06169,0.11638
1105,1105,2019,46-65 y.,No migration background,Very good,0.06023,777,29439,0.05449,0.06734
1106,1106,2019,46-65 y.,No migration background,Good,0.37577,3527,29439,0.36044,0.39392
1107,1107,2019,46-65 y.,No migration background,Satisfactory,0.35675,2886,29439,0.34319,0.3725
1108,1108,2019,46-65 y.,No migration background,Poor,0.17003,1179,29439,0.15809,0.18135
1109,1109,2019,46-65 y.,No migration background,Bad,0.03721,250,29439,0.03202,0.04249
1110,1110,2019,46-65 y.,Direct migration background,Very good,0.07582,218,29439,0.05833,0.09634
1111,1111,2019,46-65 y.,Direct migration background,Good,0.3167,757,29439,0.27787,0.36019
1112,1112,2019,46-65 y.,Direct migration background,Satisfactory,0.35778,656,29439,0.31516,0.41206
1113,1113,2019,46-65 y.,Direct migration background,Poor,0.19829,391,29439,0.1673,0.23599
1114,1114,2019,46-65 y.,Direct migration background,Bad,0.0514,124,29439,0.03753,0.06621
1115,1115,2019,46-65 y.,Indirect migration background,Very good,0.0705,38,29439,0.05012,0.09547
1116,1116,2019,46-65 y.,Indirect migration background,Good,0.41681,120,29439,0.31813,0.50359
1117,1117,2019,46-65 y.,Indirect migration background,Satisfactory,0.33344,83,29439,0.25098,0.43418
1118,1118,2019,46-65 y.,Indirect migration background,Poor,0.17926,38,29439,0.10838,0.26448
1119,1119,2019,66 and older,No migration background,Very good,0.03035,196,29439,0.02591,0.0349
1120,1120,2019,66 and older,No migration background,Good,0.25757,1367,29439,0.24469,0.27112
1121,1121,2019,66 and older,No migration background,Satisfactory,0.4292,1964,29439,0.41204,0.44892
1122,1122,2019,66 and older,No migration background,Poor,0.22172,912,29439,0.20611,0.23664
1123,1123,2019,66 and older,No migration background,Bad,0.06116,261,29439,0.0552,0.06738
1124,1124,2019,66 and older,Direct migration background,Good,0.2604,115,29439,0.20678,0.31875
1125,1125,2019,66 and older,Direct migration background,Satisfactory,0.49457,211,29439,0.42382,0.58996
1126,1126,2019,66 and older,Direct migration background,Poor,0.18088,95,29439,0.13452,0.23338
1127,1127,2019,66 and older,Direct migration background,Bad,0.06415,31,29439,0.04047,0.09348
1128,1128,2020,17-29 y.,No migration background,Very good,0.25158,743,29709,0.23197,0.27212
1129,1129,2020,17-29 y.,No migration background,Good,0.48684,1377,29709,0.45397,0.52211
1130,1130,2020,17-29 y.,No migration background,Satisfactory,0.20627,549,29709,0.18578,0.22792
1131,1131,2020,17-29 y.,No migration background,Poor,0.05531,168,29709,0.04747,0.06553
1132,1132,2020,17-29 y.,Direct migration background,Very good,0.36065,1110,29709,0.31191,0.42006
1133,1133,2020,17-29 y.,Direct migration background,Good,0.44096,886,29709,0.35772,0.53805
1134,1134,2020,17-29 y.,Direct migration background,Satisfactory,0.14064,192,29709,0.08357,0.20914
1135,1135,2020,17-29 y.,Direct migration background,Poor,0.05775,79,29709,0.03509,0.09073
1136,1136,2020,17-29 y.,Indirect migration background,Very good,0.31009,231,29709,0.26381,0.36183
1137,1137,2020,17-29 y.,Indirect migration background,Good,0.45586,359,29709,0.39934,0.52654
1138,1138,2020,17-29 y.,Indirect migration background,Satisfactory,0.16743,145,29709,0.13361,0.20617
1139,1139,2020,17-29 y.,Indirect migration background,Poor,0.06662,46,29709,0.04385,0.09101
1140,1140,2020,30-45 y.,No migration background,Very good,0.1507,543,29709,0.13207,0.16625
1141,1141,2020,30-45 y.,No migration background,Good,0.49873,1832,29709,0.46987,0.52982
1142,1142,2020,30-45 y.,No migration background,Satisfactory,0.25542,952,29709,0.23575,0.27285
1143,1143,2020,30-45 y.,No migration background,Poor,0.081,323,29709,0.06793,0.09316
1144,1144,2020,30-45 y.,No migration background,Bad,0.01414,49,29709,0.00991,0.01982
1145,1145,2020,30-45 y.,Direct migration background,Very good,0.20246,1315,29709,0.16891,0.24085
1146,1146,2020,30-45 y.,Direct migration background,Good,0.46398,1874,29709,0.41587,0.52801
1147,1147,2020,30-45 y.,Direct migration background,Satisfactory,0.20398,716,29709,0.1697,0.2387
1148,1148,2020,30-45 y.,Direct migration background,Poor,0.11382,282,29709,0.08667,0.14196
1149,1149,2020,30-45 y.,Direct migration background,Bad,0.01576,71,29709,0.00845,0.02369
1150,1150,2020,30-45 y.,Indirect migration background,Very good,0.19378,94,29709,0.14608,0.24701
1151,1151,2020,30-45 y.,Indirect migration background,Good,0.46831,227,29709,0.39651,0.55045
1152,1152,2020,30-45 y.,Indirect migration background,Satisfactory,0.28551,147,29709,0.23163,0.34883
1153,1153,2020,30-45 y.,Indirect migration background,Poor,0.0524,51,29709,0.0303,0.07949
1154,1154,2020,46-65 y.,No migration background,Very good,0.06083,643,29709,0.05381,0.06784
1155,1155,2020,46-65 y.,No migration background,Good,0.37474,3296,29709,0.35744,0.38861
1156,1156,2020,46-65 y.,No migration background,Satisfactory,0.35952,2617,29709,0.34409,0.37277
1157,1157,2020,46-65 y.,No migration background,Poor,0.1627,1092,29709,0.15273,0.17386
1158,1158,2020,46-65 y.,No migration background,Bad,0.04221,258,29709,0.03694,0.04817
1159,1159,2020,46-65 y.,Direct migration background,Very good,0.07496,294,29709,0.05136,0.10023
1160,1160,2020,46-65 y.,Direct migration background,Good,0.30967,876,29709,0.27033,0.36039
1161,1161,2020,46-65 y.,Direct migration background,Satisfactory,0.36671,692,29709,0.31891,0.42006
1162,1162,2020,46-65 y.,Direct migration background,Poor,0.22167,382,29709,0.19153,0.26077
1163,1163,2020,46-65 y.,Direct migration background,Bad,0.02699,99,29709,0.01868,0.03682
1164,1164,2020,46-65 y.,Indirect migration background,Good,0.52281,121,29709,0.39559,0.66181
1165,1165,2020,46-65 y.,Indirect migration background,Satisfactory,0.29834,74,29709,0.22163,0.38575
1166,1166,2020,46-65 y.,Indirect migration background,Poor,0.17886,38,29709,0.12118,0.24434
1167,1167,2020,66 and older,No migration background,Very good,0.03235,161,29709,0.02747,0.03689
1168,1168,2020,66 and older,No migration background,Good,0.25221,1267,29709,0.23934,0.26478
1169,1169,2020,66 and older,No migration background,Satisfactory,0.43374,1856,29709,0.41311,0.45274
1170,1170,2020,66 and older,No migration background,Poor,0.21836,887,29709,0.20518,0.23319
1171,1171,2020,66 and older,No migration background,Bad,0.06335,231,29709,0.05669,0.06994
1172,1172,2020,66 and older,Direct migration background,Good,0.22308,121,29709,0.17555,0.27244
1173,1173,2020,66 and older,Direct migration background,Satisfactory,0.46414,195,29709,0.36714,0.55947
1174,1174,2020,66 and older,Direct migration background,Poor,0.21891,105,29709,0.16418,0.28545
1175,1175,2020,66 and older,Direct migration background,Bad,0.09387,43,29709,0.05695,0.14592
1176,1176,2021,17-29 y.,No migration background,Very good,0.25764,539,19749,0.225,0.2845
1177,1177,2021,17-29 y.,No migration background,Good,0.4407,883,19749,0.40082,0.48026
1178,1178,2021,17-29 y.,No migration background,Satisfactory,0.21713,422,19749,0.19199,0.24143
1179,1179,2021,17-29 y.,No migration background,Poor,0.08453,142,19749,0.06797,0.1014
1180,1180,2021,17-29 y.,Direct migration background,Very good,0.35924,505,19749,0.27969,0.43752
1181,1181,2021,17-29 y.,Direct migration background,Good,0.40247,469,19749,0.32152,0.49681
1182,1182,2021,17-29 y.,Direct migration background,Satisfactory,0.14084,142,19749,0.09724,0.18858
1183,1183,2021,17-29 y.,Direct migration background,Poor,0.09745,62,19749,0.04016,0.18355
1184,1184,2021,17-29 y.,Indirect migration background,Very good,0.321,142,19749,0.24664,0.41471
1185,1185,2021,17-29 y.,Indirect migration background,Good,0.44348,181,19749,0.3516,0.53926
1186,1186,2021,17-29 y.,Indirect migration background,Satisfactory,0.12811,79,19749,0.093,0.16308
1187,1187,2021,17-29 y.,Indirect migration background,Poor,0.10742,38,19749,0.05374,0.19317
1188,1188,2021,30-45 y.,No migration background,Very good,0.16302,400,19749,0.14535,0.18234
1189,1189,2021,30-45 y.,No migration background,Good,0.48053,1280,19749,0.45345,0.51886
1190,1190,2021,30-45 y.,No migration background,Satisfactory,0.22893,619,19749,0.20875,0.25048
1191,1191,2021,30-45 y.,No migration background,Poor,0.10258,259,19749,0.08727,0.11854
1192,1192,2021,30-45 y.,No migration background,Bad,0.02495,55,19749,0.01525,0.03429
1193,1193,2021,30-45 y.,Direct migration background,Very good,0.18508,603,19749,0.14165,0.23715
1194,1194,2021,30-45 y.,Direct migration background,Good,0.42572,1024,19749,0.36202,0.49365
1195,1195,2021,30-45 y.,Direct migration background,Satisfactory,0.25717,498,19749,0.20718,0.31156
1196,1196,2021,30-45 y.,Direct migration background,Poor,0.10494,236,19749,0.07601,0.14
1197,1197,2021,30-45 y.,Direct migration background,Bad,0.02709,60,19749,0.0137,0.04472
1198,1198,2021,30-45 y.,Indirect migration background,Very good,0.16479,50,19749,0.1221,0.20994
1199,1199,2021,30-45 y.,Indirect migration background,Good,0.52653,145,19749,0.41253,0.63876
1200,1200,2021,30-45 y.,Indirect migration background,Satisfactory,0.21857,78,19749,0.16397,0.29456
1201,1201,2021,30-45 y.,Indirect migration background,Poor,0.09011,32,19749,0.04773,0.14234
1202,1202,2021,46-65 y.,No migration background,Very good,0.08033,568,19749,0.07218,0.08886
1203,1203,2021,46-65 y.,No migration background,Good,0.38438,2278,19749,0.36239,0.40522
1204,1204,2021,46-65 y.,No migration background,Satisfactory,0.34669,1802,19749,0.32686,0.36622
1205,1205,2021,46-65 y.,No migration background,Poor,0.14493,751,19749,0.13442,0.15576
1206,1206,2021,46-65 y.,No migration background,Bad,0.04367,197,19749,0.03718,0.05104
1207,1207,2021,46-65 y.,Direct migration background,Very good,0.08516,188,19749,0.06173,0.11132
1208,1208,2021,46-65 y.,Direct migration background,Good,0.28722,538,19749,0.24009,0.33974
1209,1209,2021,46-65 y.,Direct migration background,Satisfactory,0.36698,420,19749,0.30158,0.4322
1210,1210,2021,46-65 y.,Direct migration background,Poor,0.2169,293,19749,0.17256,0.2637
1211,1211,2021,46-65 y.,Direct migration background,Bad,0.04375,98,19749,0.02326,0.0656
1212,1212,2021,46-65 y.,Indirect migration background,Good,0.46718,81,19749,0.32489,0.61386
1213,1213,2021,46-65 y.,Indirect migration background,Satisfactory,0.53282,66,19749,0.36669,0.75156
1214,1214,2021,66 and older,No migration background,Very good,0.04446,181,19749,0.03897,0.05096
1215,1215,2021,66 and older,No migration background,Good,0.24562,948,19749,0.22926,0.26205
1216,1216,2021,66 and older,No migration background,Satisfactory,0.41992,1271,19749,0.39461,0.44049
1217,1217,2021,66 and older,No migration background,Poor,0.22453,630,19749,0.20808,0.24236
1218,1218,2021,66 and older,No migration background,Bad,0.06547,198,19749,0.05831,0.07252
1219,1219,2021,66 and older,Direct migration background,Good,0.26397,101,19749,0.19283,0.34526
1220,1220,2021,66 and older,Direct migration background,Satisfactory,0.46962,118,19749,0.3439,0.59334
1221,1221,2021,66 and older,Direct migration background,Poor,0.26641,79,19749,0.18461,0.35372
