year,age_gr,bula_h,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.78808,284,335,0.74425,0.83191
2014,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.21192,51,335,0.16809,0.25575
2014,46-65 y.,Thuringa,Not Disabled (<= 30%),0.82109,302,365,0.78172,0.86047
2014,46-65 y.,Thuringa,Disabled (> 30%),0.16545,63,365,0.12728,0.20362
2014,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.76045,130,184,0.69861,0.82229
2014,66 and older,Schleswig-Holstein,Disabled (> 30%),0.23746,54,184,0.17581,0.29912
2014,66 and older,Hamburg,Not Disabled (<= 30%),0.76428,80,80,0.67069,0.85788
2014,66 and older,Lower Saxony,Not Disabled (<= 30%),0.75678,371,484,0.71851,0.79504
2014,66 and older,Lower Saxony,Disabled (> 30%),0.24061,113,484,0.20249,0.27873
2014,66 and older,Bremen,Not Disabled (<= 30%),0.91975,32,32,0.82411,1.01539
2014,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.71524,677,928,0.68619,0.74429
2014,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.28128,251,928,0.25233,0.31022
2014,66 and older,Hesse,Not Disabled (<= 30%),0.69950,195,283,0.64599,0.75301
2014,66 and older,Hesse,Disabled (> 30%),0.29626,88,283,0.24297,0.34956
2014,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.79933,230,289,0.75307,0.84558
2014,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.20067,59,289,0.15442,0.24693
2014,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.76112,414,546,0.72532,0.79692
2014,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.23858,132,546,0.20280,0.27437
2014,66 and older,Bavaria,Not Disabled (<= 30%),0.78376,600,772,0.75470,0.81282
2014,66 and older,Bavaria,Disabled (> 30%),0.21624,172,772,0.18718,0.24530
2014,66 and older,Berlin,Not Disabled (<= 30%),0.67124,140,200,0.60597,0.73651
2014,66 and older,Berlin,Disabled (> 30%),0.31485,60,200,0.25032,0.37938
2014,66 and older,Brandenburg,Not Disabled (<= 30%),0.80129,185,238,0.75049,0.85209
2014,66 and older,Brandenburg,Disabled (> 30%),0.19509,53,238,0.14464,0.24554
2014,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.78888,100,100,0.70849,0.86927
2014,66 and older,Saxony,Not Disabled (<= 30%),0.80938,283,345,0.76788,0.85089
2014,66 and older,Saxony,Disabled (> 30%),0.18991,62,345,0.14846,0.23136
2014,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.85596,176,208,0.80812,0.90379
2014,66 and older,Saxony-Anhalt,Disabled (> 30%),0.14151,32,208,0.09403,0.18900
2014,66 and older,Thuringa,Not Disabled (<= 30%),0.80300,168,209,0.74894,0.85705
2014,66 and older,Thuringa,Disabled (> 30%),0.19700,41,209,0.14295,0.25106
2015,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.87859,154,154,0.82684,0.93034
2015,17-29 y.,Hamburg,Not Disabled (<= 30%),0.93465,67,67,0.87503,0.99428
2015,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.91280,453,453,0.88679,0.93881
2015,17-29 y.,Bremen,Not Disabled (<= 30%),0.94281,43,43,0.87258,1.01304
2015,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.89786,994,994,0.87903,0.91670
2015,17-29 y.,Hesse,Not Disabled (<= 30%),0.94522,312,312,0.91993,0.97051
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.92257,282,282,0.89132,0.95382
2015,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.93034,548,548,0.90901,0.95167
2015,17-29 y.,Bavaria,Not Disabled (<= 30%),0.88672,738,738,0.86384,0.90960
2015,17-29 y.,Berlin,Not Disabled (<= 30%),0.94663,162,162,0.91191,0.98135
2015,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.92019,111,111,0.86955,0.97083
2015,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.97731,68,68,0.94166,1.01297
2015,17-29 y.,Saxony,Not Disabled (<= 30%),0.88206,201,201,0.83736,0.92676
2015,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.92235,116,116,0.87344,0.97126
2015,17-29 y.,Thuringa,Not Disabled (<= 30%),0.92513,136,136,0.88074,0.96953
2015,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.96759,276,276,0.94665,0.98852
2015,30-45 y.,Hamburg,Not Disabled (<= 30%),0.99553,161,161,0.98520,1.00587
2015,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.94317,778,778,0.92690,0.95945
2015,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.95319,1701,1761,0.94332,0.96306
2015,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.04676,60,1761,0.03689,0.05662
2015,30-45 y.,Hesse,Not Disabled (<= 30%),0.97531,589,589,0.96277,0.98785
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.95960,422,422,0.94079,0.97840
2015,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.97729,1072,1072,0.96837,0.98621
2015,30-45 y.,Bavaria,Not Disabled (<= 30%),0.96026,1338,1375,0.94993,0.97059
2015,30-45 y.,Bavaria,Disabled (> 30%),0.03974,37,1375,0.02941,0.05007
2015,30-45 y.,Berlin,Not Disabled (<= 30%),0.95687,304,304,0.93399,0.97974
2015,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.94168,244,244,0.91222,0.97115
2015,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.92698,146,146,0.88463,0.96933
2015,30-45 y.,Saxony,Not Disabled (<= 30%),0.95950,435,435,0.94096,0.97805
2015,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.92252,240,240,0.88862,0.95642
2015,30-45 y.,Thuringa,Not Disabled (<= 30%),0.97114,264,264,0.95090,0.99137
2015,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.85569,239,276,0.81416,0.89722
2015,46-65 y.,Schleswig-Holstein,Disabled (> 30%),0.14431,37,276,0.10278,0.18584
2015,46-65 y.,Hamburg,Not Disabled (<= 30%),0.87839,118,118,0.81917,0.93761
2015,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.79872,738,852,0.77178,0.82566
2015,46-65 y.,Lower Saxony,Disabled (> 30%),0.19703,114,852,0.17031,0.22375
2015,46-65 y.,Bremen,Not Disabled (<= 30%),0.79860,41,41,0.67431,0.92288
2015,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.81123,1616,1883,0.79355,0.82891
2015,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.18853,267,1883,0.17086,0.20620
2015,46-65 y.,Hesse,Not Disabled (<= 30%),0.81265,571,689,0.78349,0.84180
2015,46-65 y.,Hesse,Disabled (> 30%),0.18735,118,689,0.15820,0.21651
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.82310,499,591,0.79231,0.85389
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.17509,92,591,0.14443,0.20576
2015,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.83641,889,1025,0.81375,0.85906
2015,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.16273,136,1025,0.14013,0.18534
2015,46-65 y.,Bavaria,Not Disabled (<= 30%),0.84533,1295,1493,0.82699,0.86368
2015,46-65 y.,Bavaria,Disabled (> 30%),0.14737,198,1493,0.12939,0.16536
2015,46-65 y.,Berlin,Not Disabled (<= 30%),0.74345,263,318,0.69537,0.79153
2015,46-65 y.,Berlin,Disabled (> 30%),0.24347,55,318,0.19623,0.29072
2015,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.84972,341,400,0.81466,0.88478
2015,46-65 y.,Brandenburg,Disabled (> 30%),0.14848,59,400,0.11359,0.18337
2015,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.75361,168,204,0.69433,0.81289
2015,46-65 y.,Mecklenburg-Western Pomerania,Disabled (> 30%),0.24639,36,204,0.18711,0.30567
2015,46-65 y.,Saxony,Not Disabled (<= 30%),0.85616,454,531,0.82629,0.88604
2015,46-65 y.,Saxony,Disabled (> 30%),0.13966,77,531,0.11015,0.16918
2015,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.85764,282,318,0.81918,0.89611
2015,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.14236,36,318,0.10389,0.18082
2015,46-65 y.,Thuringa,Not Disabled (<= 30%),0.79429,287,352,0.75200,0.83658
2015,46-65 y.,Thuringa,Disabled (> 30%),0.20456,65,352,0.16236,0.24676
2015,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.83197,136,177,0.77673,0.88721
2015,66 and older,Schleswig-Holstein,Disabled (> 30%),0.16261,41,177,0.10810,0.21713
2015,66 and older,Hamburg,Not Disabled (<= 30%),0.74920,82,82,0.65480,0.84360
2015,66 and older,Lower Saxony,Not Disabled (<= 30%),0.75920,378,491,0.72134,0.79705
2015,66 and older,Lower Saxony,Disabled (> 30%),0.24080,113,491,0.20295,0.27866
2015,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.72479,667,908,0.69572,0.75385
2015,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.26730,241,908,0.23850,0.29610
2015,66 and older,Hesse,Not Disabled (<= 30%),0.66189,188,270,0.60536,0.71843
2015,66 and older,Hesse,Disabled (> 30%),0.30685,82,270,0.25173,0.36196
2015,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.80436,237,293,0.75886,0.84986
2015,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.19564,56,293,0.15014,0.24114
2015,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.76476,413,538,0.72888,0.80063
2015,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.23134,125,538,0.19567,0.26700
2015,66 and older,Bavaria,Not Disabled (<= 30%),0.78718,595,748,0.75783,0.81653
2015,66 and older,Bavaria,Disabled (> 30%),0.20645,153,748,0.17742,0.23548
2015,66 and older,Berlin,Not Disabled (<= 30%),0.70029,140,192,0.63532,0.76526
2015,66 and older,Berlin,Disabled (> 30%),0.29515,52,192,0.23046,0.35983
2015,66 and older,Brandenburg,Not Disabled (<= 30%),0.78778,185,242,0.73616,0.83940
2015,66 and older,Brandenburg,Disabled (> 30%),0.21222,57,242,0.16060,0.26384
2015,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.73219,99,99,0.64451,0.81986
2015,66 and older,Saxony,Not Disabled (<= 30%),0.80857,282,345,0.76699,0.85014
2015,66 and older,Saxony,Disabled (> 30%),0.18511,63,345,0.14406,0.22615
2015,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.91168,183,183,0.87045,0.95291
2015,66 and older,Thuringa,Not Disabled (<= 30%),0.84154,176,209,0.79191,0.89117
2015,66 and older,Thuringa,Disabled (> 30%),0.15846,33,209,0.10883,0.20809
2016,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.91184,129,129,0.86272,0.96096
2016,17-29 y.,Hamburg,Not Disabled (<= 30%),0.89733,65,65,0.82296,0.97169
2016,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.90274,429,429,0.87467,0.93081
2016,17-29 y.,Bremen,Not Disabled (<= 30%),0.91528,37,37,0.82432,1.00625
2016,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.87675,861,861,0.85478,0.89872
2016,17-29 y.,Hesse,Not Disabled (<= 30%),0.88368,258,258,0.84448,0.92288
2016,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.91936,242,242,0.88498,0.95374
2016,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.89933,459,459,0.87178,0.92689
2016,17-29 y.,Bavaria,Not Disabled (<= 30%),0.88302,601,601,0.85731,0.90874
2016,17-29 y.,Berlin,Not Disabled (<= 30%),0.95013,142,142,0.91421,0.98606
2016,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.89383,108,108,0.83546,0.95220
2016,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.88938,65,65,0.81254,0.96623
2016,17-29 y.,Saxony,Not Disabled (<= 30%),0.93276,187,187,0.89677,0.96875
2016,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.83552,109,109,0.76561,0.90544
2016,17-29 y.,Thuringa,Not Disabled (<= 30%),0.91981,106,106,0.86786,0.97176
2016,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.93512,255,255,0.90482,0.96541
2016,30-45 y.,Hamburg,Not Disabled (<= 30%),0.99460,132,132,0.98205,1.00715
2016,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.95391,619,619,0.93738,0.97044
2016,30-45 y.,Bremen,Not Disabled (<= 30%),0.98227,58,58,0.94800,1.01653
2016,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.93633,1477,1534,0.92411,0.94855
2016,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.05405,57,1534,0.04273,0.06537
2016,30-45 y.,Hesse,Not Disabled (<= 30%),0.98148,451,451,0.96903,0.99394
2016,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.94579,386,386,0.92317,0.96841
2016,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.96203,913,913,0.94963,0.97443
2016,30-45 y.,Bavaria,Not Disabled (<= 30%),0.94273,1124,1160,0.92936,0.95611
2016,30-45 y.,Bavaria,Disabled (> 30%),0.05253,36,1160,0.03968,0.06537
2016,30-45 y.,Berlin,Not Disabled (<= 30%),0.94494,263,263,0.91732,0.97256
2016,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.92347,217,217,0.88802,0.95892
2016,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.90205,125,125,0.84973,0.95437
2016,30-45 y.,Saxony,Not Disabled (<= 30%),0.93531,380,380,0.91054,0.96007
2016,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.91851,214,214,0.88177,0.95526
2016,30-45 y.,Thuringa,Not Disabled (<= 30%),0.97243,245,245,0.95189,0.99298
2016,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.85945,228,262,0.81729,0.90162
2016,46-65 y.,Schleswig-Holstein,Disabled (> 30%),0.13871,34,262,0.09678,0.18064
2016,46-65 y.,Hamburg,Not Disabled (<= 30%),0.84677,118,118,0.78149,0.91204
2016,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.83464,728,832,0.80938,0.85990
2016,46-65 y.,Lower Saxony,Disabled (> 30%),0.16306,104,832,0.13794,0.18818
2016,46-65 y.,Bremen,Not Disabled (<= 30%),0.72510,43,43,0.59007,0.86013
2016,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.81347,1530,1771,0.79532,0.83162
2016,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.18361,241,1771,0.16557,0.20164
2016,46-65 y.,Hesse,Not Disabled (<= 30%),0.79516,520,631,0.76364,0.82668
2016,46-65 y.,Hesse,Disabled (> 30%),0.19896,111,631,0.16779,0.23014
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.84190,465,545,0.81124,0.87256
2016,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.13837,80,545,0.10935,0.16738
2016,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.83477,819,944,0.81106,0.85847
2016,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.16331,125,944,0.13972,0.18690
2016,46-65 y.,Bavaria,Not Disabled (<= 30%),0.86039,1212,1380,0.84210,0.87869
2016,46-65 y.,Bavaria,Disabled (> 30%),0.13559,168,1380,0.11752,0.15365
2016,46-65 y.,Berlin,Not Disabled (<= 30%),0.73194,243,298,0.68156,0.78231
2016,46-65 y.,Berlin,Disabled (> 30%),0.25153,55,298,0.20219,0.30088
2016,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.85138,321,375,0.81533,0.88743
2016,46-65 y.,Brandenburg,Disabled (> 30%),0.14703,54,375,0.11114,0.18292
2016,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.75460,162,193,0.69373,0.81547
2016,46-65 y.,Mecklenburg-Western Pomerania,Disabled (> 30%),0.23878,31,193,0.17847,0.29908
2016,46-65 y.,Saxony,Not Disabled (<= 30%),0.85510,455,526,0.82498,0.88521
2016,46-65 y.,Saxony,Disabled (> 30%),0.14362,71,526,0.11362,0.17362
2016,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.85561,272,308,0.81629,0.89493
2016,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.14093,36,308,0.10201,0.17985
2016,46-65 y.,Thuringa,Not Disabled (<= 30%),0.81702,271,335,0.77555,0.85848
2016,46-65 y.,Thuringa,Disabled (> 30%),0.18179,64,335,0.14042,0.22315
2016,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.76394,114,156,0.69709,0.83080
2016,66 and older,Schleswig-Holstein,Disabled (> 30%),0.22323,42,156,0.15768,0.28879
2016,66 and older,Hamburg,Not Disabled (<= 30%),0.77504,77,77,0.68116,0.86892
2016,66 and older,Lower Saxony,Not Disabled (<= 30%),0.71459,353,472,0.67380,0.75537
2016,66 and older,Lower Saxony,Disabled (> 30%),0.28251,119,472,0.24185,0.32317
2016,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.71684,631,878,0.68702,0.74666
2016,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.27672,247,878,0.24711,0.30633
2016,66 and older,Hesse,Not Disabled (<= 30%),0.68727,181,265,0.63135,0.74320
2016,66 and older,Hesse,Disabled (> 30%),0.31260,84,265,0.25668,0.36851
2016,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.77251,233,289,0.72410,0.82093
2016,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.21059,56,289,0.16350,0.25768
2016,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.78254,392,505,0.74653,0.81856
2016,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.21028,113,505,0.17470,0.24586
2016,66 and older,Bavaria,Not Disabled (<= 30%),0.78544,579,730,0.75564,0.81524
2016,66 and older,Bavaria,Disabled (> 30%),0.20626,151,730,0.17689,0.23564
2016,66 and older,Berlin,Not Disabled (<= 30%),0.71047,144,195,0.64665,0.77429
2016,66 and older,Berlin,Disabled (> 30%),0.28949,51,195,0.22567,0.35331
2016,66 and older,Brandenburg,Not Disabled (<= 30%),0.79232,182,228,0.73955,0.84509
2016,66 and older,Brandenburg,Disabled (> 30%),0.19239,46,228,0.14111,0.24367
2016,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.73107,96,96,0.64191,0.82024
2016,66 and older,Saxony,Not Disabled (<= 30%),0.80489,274,335,0.76239,0.84739
2016,66 and older,Saxony,Disabled (> 30%),0.18869,61,335,0.14672,0.23065
2016,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.89808,163,163,0.85149,0.94467
2016,66 and older,Thuringa,Not Disabled (<= 30%),0.81544,169,205,0.76220,0.86867
2016,66 and older,Thuringa,Disabled (> 30%),0.18192,36,205,0.12898,0.23486
2017,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.92209,162,162,0.88069,0.96350
2017,17-29 y.,Hamburg,Not Disabled (<= 30%),0.85713,65,65,0.77140,0.94287
2017,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.90436,529,529,0.87927,0.92945
2017,17-29 y.,Bremen,Not Disabled (<= 30%),0.90210,49,49,0.81802,0.98617
2017,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.85487,962,962,0.83260,0.87714
2017,17-29 y.,Hesse,Not Disabled (<= 30%),0.91352,309,309,0.88213,0.94491
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.90114,250,250,0.86407,0.93822
2017,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.89427,485,485,0.86688,0.92167
2017,17-29 y.,Bavaria,Not Disabled (<= 30%),0.87230,639,639,0.84641,0.89820
2017,17-29 y.,Berlin,Not Disabled (<= 30%),0.93140,156,156,0.89161,0.97120
2017,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.86175,109,109,0.79666,0.92685
2017,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.84201,66,66,0.75334,0.93068
2017,17-29 y.,Saxony,Not Disabled (<= 30%),0.92686,236,236,0.89357,0.96015
2017,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.94920,132,132,0.91160,0.98681
2017,17-29 y.,Thuringa,Not Disabled (<= 30%),0.87670,125,125,0.81883,0.93457
2017,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.95515,284,284,0.93104,0.97927
2017,30-45 y.,Hamburg,Not Disabled (<= 30%),0.98200,142,142,0.96006,1.00395
2017,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.90357,626,626,0.88043,0.92672
2017,30-45 y.,Bremen,Not Disabled (<= 30%),0.90981,56,56,0.83411,0.98552
2017,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.92662,1482,1548,0.91363,0.93962
2017,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.05474,66,1548,0.04341,0.06608
2017,30-45 y.,Hesse,Not Disabled (<= 30%),0.97089,477,477,0.95579,0.98600
2017,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.92683,359,359,0.89986,0.95381
2017,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.95608,862,862,0.94239,0.96977
2017,30-45 y.,Bavaria,Not Disabled (<= 30%),0.95843,1150,1182,0.94704,0.96981
2017,30-45 y.,Bavaria,Disabled (> 30%),0.03500,32,1182,0.02452,0.04548
2017,30-45 y.,Berlin,Not Disabled (<= 30%),0.92641,281,281,0.89582,0.95699
2017,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.97142,234,234,0.95003,0.99282
2017,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.93547,148,148,0.89575,0.97519
2017,30-45 y.,Saxony,Not Disabled (<= 30%),0.93041,428,428,0.90628,0.95455
2017,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.94158,220,220,0.91052,0.97264
2017,30-45 y.,Thuringa,Not Disabled (<= 30%),0.94799,243,243,0.92002,0.97597
2017,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.84883,269,314,0.80915,0.88852
2017,46-65 y.,Schleswig-Holstein,Disabled (> 30%),0.14847,45,314,0.10908,0.18787
2017,46-65 y.,Hamburg,Not Disabled (<= 30%),0.85190,139,139,0.79263,0.91116
2017,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.83877,891,1005,0.81602,0.86152
2017,46-65 y.,Lower Saxony,Disabled (> 30%),0.14631,114,1005,0.12445,0.16817
2017,46-65 y.,Bremen,Not Disabled (<= 30%),0.78078,70,70,0.68316,0.87840
2017,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.79626,1748,2074,0.77892,0.81360
2017,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.20083,326,2074,0.18358,0.21807
2017,46-65 y.,Hesse,Not Disabled (<= 30%),0.82785,601,708,0.80002,0.85567
2017,46-65 y.,Hesse,Disabled (> 30%),0.16995,107,708,0.14227,0.19764
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.84832,505,583,0.81918,0.87747
2017,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.13574,78,583,0.10791,0.16357
2017,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.84429,958,1100,0.82285,0.86572
2017,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.15479,142,1100,0.13340,0.17617
2017,46-65 y.,Bavaria,Not Disabled (<= 30%),0.85353,1377,1582,0.83610,0.87096
2017,46-65 y.,Bavaria,Disabled (> 30%),0.14361,205,1582,0.12632,0.16089
2017,46-65 y.,Berlin,Not Disabled (<= 30%),0.74618,263,325,0.69879,0.79357
2017,46-65 y.,Berlin,Disabled (> 30%),0.24147,62,325,0.19487,0.28808
2017,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.84742,378,438,0.81370,0.88113
2017,46-65 y.,Brandenburg,Disabled (> 30%),0.15077,60,438,0.11722,0.18432
2017,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.73335,176,218,0.67451,0.79218
2017,46-65 y.,Mecklenburg-Western Pomerania,Disabled (> 30%),0.26536,42,218,0.20661,0.32411
2017,46-65 y.,Saxony,Not Disabled (<= 30%),0.84770,523,608,0.81911,0.87628
2017,46-65 y.,Saxony,Disabled (> 30%),0.14769,85,608,0.11946,0.17591
2017,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.86802,325,364,0.83320,0.90284
2017,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.11658,39,364,0.08356,0.14959
2017,46-65 y.,Thuringa,Not Disabled (<= 30%),0.80633,314,386,0.76685,0.84580
2017,46-65 y.,Thuringa,Disabled (> 30%),0.19266,72,386,0.15326,0.23205
2017,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.77089,129,177,0.70880,0.83298
2017,66 and older,Schleswig-Holstein,Disabled (> 30%),0.22499,48,177,0.16330,0.28668
2017,66 and older,Hamburg,Not Disabled (<= 30%),0.75535,75,75,0.65740,0.85329
2017,66 and older,Lower Saxony,Not Disabled (<= 30%),0.72159,373,494,0.68203,0.76116
2017,66 and older,Lower Saxony,Disabled (> 30%),0.27596,121,494,0.23650,0.31541
2017,66 and older,Bremen,Not Disabled (<= 30%),0.94617,32,32,0.86673,1.02562
2017,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.73548,670,907,0.70676,0.76420
2017,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.25804,237,907,0.22955,0.28653
2017,66 and older,Hesse,Not Disabled (<= 30%),0.75737,208,276,0.70671,0.80804
2017,66 and older,Hesse,Disabled (> 30%),0.24245,68,276,0.19180,0.29311
2017,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.78411,243,304,0.73778,0.83044
2017,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.21576,61,304,0.16944,0.26208
2017,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.82225,438,542,0.79003,0.85446
2017,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.17211,104,542,0.14030,0.20392
2017,66 and older,Bavaria,Not Disabled (<= 30%),0.79340,612,780,0.76497,0.82183
2017,66 and older,Bavaria,Disabled (> 30%),0.20448,168,780,0.17615,0.23280
2017,66 and older,Berlin,Not Disabled (<= 30%),0.66255,150,211,0.59859,0.72650
2017,66 and older,Berlin,Disabled (> 30%),0.33741,61,211,0.27346,0.40136
2017,66 and older,Brandenburg,Not Disabled (<= 30%),0.79687,190,239,0.74575,0.84798
2017,66 and older,Brandenburg,Disabled (> 30%),0.19600,49,239,0.14557,0.24644
2017,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.76143,103,103,0.67872,0.84414
