year,age_gr,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89209,489,541,0.86592,0.91826
2011,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10791,52,541,0.08174,0.13408
2011,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86221,651,754,0.83759,0.88683
2011,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.13240,103,754,0.10820,0.15661
2011,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89367,2129,2340,0.88118,0.90616
2011,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10302,211,2340,0.09070,0.11534
2011,66 and older,Primary Level,Not Disabled (<= 30%),0.82454,49,49,0.71694,0.93215
2011,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.79692,662,824,0.76944,0.82441
2011,66 and older,Lower Secondary Level,Disabled (> 30%),0.19874,162,824,0.17148,0.22601
2011,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74938,2007,2641,0.73284,0.76591
2011,66 and older,Upper Secondary Level,Disabled (> 30%),0.24869,634,2641,0.23220,0.26518
2011,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.69655,96,96,0.60410,0.78900
2011,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.74745,289,380,0.70371,0.79119
2011,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.24201,91,380,0.19889,0.28513
2011,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.78730,886,1090,0.76300,0.81161
2011,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.21270,204,1090,0.18839,0.23700
2012,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.55560,467,467,0.51048,0.60072
2012,17-29 y.,Primary Level,Not Disabled (<= 30%),0.87877,87,87,0.80978,0.94775
2012,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.90503,750,750,0.88403,0.92603
2012,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.97514,1634,1669,0.96767,0.98261
2012,17-29 y.,Upper Secondary Level,Disabled (> 30%),0.02457,35,1669,0.01714,0.03200
2012,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99116,239,239,0.97926,1.00305
2012,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98569,333,333,0.97292,0.99847
2012,30-45 y.,Primary Level,Not Disabled (<= 30%),0.91381,143,143,0.86765,0.95997
2012,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.91836,649,687,0.89787,0.93885
2012,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.07959,38,687,0.05934,0.09985
2012,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.93960,4146,4335,0.93251,0.94669
2012,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.05987,189,4335,0.05281,0.06693
2012,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95744,971,1002,0.94494,0.96995
2012,30-45 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.04256,31,1002,0.03005,0.05506
2012,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96500,572,572,0.94993,0.98007
2012,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97546,2223,2262,0.96909,0.98184
2012,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.02412,39,2262,0.01780,0.03044
2012,46-65 y.,Primary Level,Not Disabled (<= 30%),0.64333,55,55,0.51557,0.77110
2012,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.76165,483,632,0.72841,0.79490
2012,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.23186,149,632,0.19893,0.26479
2012,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81384,4006,4835,0.80287,0.82481
2012,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18154,829,4835,0.17068,0.19241
2012,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87480,535,602,0.84834,0.90126
2012,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.12520,67,602,0.09874,0.15166
2012,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86032,680,793,0.83618,0.88447
2012,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.13412,113,793,0.11038,0.15785
2012,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89481,2175,2395,0.88252,0.90710
2012,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10484,220,2395,0.09257,0.11711
2012,66 and older,Primary Level,Not Disabled (<= 30%),0.83447,45,45,0.72465,0.94429
2012,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.79337,629,805,0.76538,0.82136
2012,66 and older,Lower Secondary Level,Disabled (> 30%),0.20509,176,805,0.17718,0.23300
2012,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74960,2018,2677,0.73318,0.76601
2012,66 and older,Upper Secondary Level,Disabled (> 30%),0.24655,659,2677,0.23022,0.26288
2012,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.66830,89,89,0.56992,0.76667
2012,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.74200,275,371,0.69742,0.78658
2012,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.25800,96,371,0.21342,0.30258
2012,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.78642,938,1144,0.76266,0.81018
2012,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.21299,206,1144,0.18925,0.23672
2013,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.58022,616,616,0.54122,0.61923
2013,17-29 y.,Primary Level,Not Disabled (<= 30%),0.88573,110,110,0.82601,0.94546
2013,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.92583,1122,1122,0.91049,0.94117
2013,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98083,1953,1984,0.97479,0.98686
2013,17-29 y.,Upper Secondary Level,Disabled (> 30%),0.01817,31,1984,0.01230,0.02405
2013,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98870,270,270,0.97607,1.00133
2013,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99656,59,59,0.98148,1.01163
2013,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98992,430,430,0.98047,0.99937
2013,30-45 y.,Primary Level,Not Disabled (<= 30%),0.90983,256,256,0.87467,0.94499
2013,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.91503,959,1009,0.89782,0.93224
2013,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.08327,50,1009,0.06621,0.10033
2013,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.94390,4402,4601,0.93725,0.95055
2013,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.05528,199,4601,0.04867,0.06188
2013,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97096,1157,1188,0.96140,0.98051
2013,30-45 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.02831,31,1188,0.01888,0.03775
2013,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94769,509,509,0.92832,0.96705
2013,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97908,2635,2679,0.97366,0.98450
2013,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.02049,44,2679,0.01512,0.02585
2013,46-65 y.,Primary Level,Not Disabled (<= 30%),0.64188,132,170,0.56959,0.71416
2013,46-65 y.,Primary Level,Disabled (> 30%),0.34735,38,170,0.27556,0.41913
2013,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.76175,638,808,0.73236,0.79115
2013,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.23642,170,808,0.20711,0.26574
2013,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80302,4135,4989,0.79198,0.81405
2013,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.19473,854,4989,0.18374,0.20572
2013,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89047,703,774,0.86846,0.91249
2013,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10953,71,774,0.08751,0.13154
2013,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84068,677,791,0.81516,0.86620
2013,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.15350,114,791,0.12836,0.17864
2013,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88844,2325,2574,0.87627,0.90060
2013,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.11066,249,2574,0.09854,0.12278
2013,66 and older,Primary Level,Not Disabled (<= 30%),0.83304,52,52,0.73069,0.93540
2013,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.80117,593,748,0.77255,0.82979
2013,66 and older,Lower Secondary Level,Disabled (> 30%),0.19883,155,748,0.17021,0.22745
2013,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.76265,1960,2563,0.74618,0.77913
2013,66 and older,Upper Secondary Level,Disabled (> 30%),0.23403,603,2563,0.21763,0.25042
2013,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.66277,94,126,0.57989,0.74565
2013,66 and older,Post-secondary Non-tertiary Level,Disabled (> 30%),0.33723,32,126,0.25435,0.42011
2013,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.74948,263,348,0.70388,0.79507
2013,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.25052,85,348,0.20493,0.29612
2013,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79638,960,1167,0.77326,0.81949
2013,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.19812,207,1167,0.17524,0.22099
2014,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.54807,445,445,0.50178,0.59437
2014,17-29 y.,Primary Level,Not Disabled (<= 30%),0.87284,94,94,0.80513,0.94055
2014,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.91569,911,911,0.89763,0.93374
2014,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96553,1669,1705,0.95687,0.97420
2014,17-29 y.,Upper Secondary Level,Disabled (> 30%),0.03226,36,1705,0.02387,0.04065
2014,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99108,241,241,0.97919,1.00298
2014,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99312,378,378,0.98478,1.00146
2014,30-45 y.,Primary Level,Not Disabled (<= 30%),0.89487,188,188,0.85091,0.93883
2014,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.90290,751,795,0.88230,0.92349
2014,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.08985,44,795,0.06996,0.10974
2014,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95201,3572,3738,0.94516,0.95886
2014,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04750,166,3738,0.04068,0.05432
2014,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97052,960,960,0.95981,0.98122
2014,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96675,422,422,0.94962,0.98388
2014,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97777,2222,2260,0.97169,0.98385
2014,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.02223,38,2260,0.01615,0.02831
2014,46-65 y.,Primary Level,Not Disabled (<= 30%),0.63317,116,148,0.55526,0.71108
2014,46-65 y.,Primary Level,Disabled (> 30%),0.35800,32,148,0.28050,0.43550
2014,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.75604,539,692,0.72402,0.78806
2014,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.23554,153,692,0.20390,0.26718
2014,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.79281,3715,4519,0.78099,0.80463
2014,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.20286,804,4519,0.19114,0.21459
2014,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89725,627,689,0.87456,0.91994
2014,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10115,62,689,0.07862,0.12368
2014,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.82514,643,761,0.79813,0.85215
2014,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.17370,118,761,0.14676,0.20063
2014,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88240,2186,2416,0.86955,0.89525
2014,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.11511,230,2416,0.10238,0.12784
2014,66 and older,Primary Level,Not Disabled (<= 30%),0.80830,38,38,0.68146,0.93514
2014,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.79259,538,687,0.76225,0.82293
2014,66 and older,Lower Secondary Level,Disabled (> 30%),0.20211,149,687,0.17206,0.23216
2014,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74721,1897,2550,0.73033,0.76408
2014,66 and older,Upper Secondary Level,Disabled (> 30%),0.25052,653,2550,0.23370,0.26734
2014,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.63546,93,127,0.55142,0.71950
2014,66 and older,Post-secondary Non-tertiary Level,Disabled (> 30%),0.36328,34,127,0.27931,0.44726
2014,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.72984,255,341,0.68264,0.77704
2014,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.26901,86,341,0.22188,0.31615
2014,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79487,943,1164,0.77167,0.81808
2014,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.20493,221,1164,0.18173,0.22813
2015,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.52353,371,371,0.47264,0.57442
2015,17-29 y.,Primary Level,Not Disabled (<= 30%),0.86354,109,109,0.79880,0.92828
2015,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.90344,871,871,0.88382,0.92307
2015,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.97338,1737,1737,0.96581,0.98095
2015,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97615,273,273,0.95801,0.99428
2015,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99367,495,495,0.98668,1.00066
2015,30-45 y.,Primary Level,Not Disabled (<= 30%),0.92830,215,215,0.89373,0.96287
2015,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.90699,733,765,0.88639,0.92758
2015,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.09287,32,765,0.07229,0.11345
2015,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95676,3319,3454,0.94997,0.96354
2015,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04227,135,3454,0.03556,0.04898
2015,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98079,988,988,0.97222,0.98935
2015,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97238,379,379,0.95585,0.98890
2015,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97812,2320,2351,0.97220,0.98403
2015,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.02161,31,2351,0.01573,0.02749
2015,46-65 y.,Primary Level,Not Disabled (<= 30%),0.63763,117,117,0.55015,0.72510
2015,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.77432,533,661,0.74242,0.80621
2015,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.22445,128,661,0.19261,0.25628
2015,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.79593,3639,4396,0.78401,0.80784
2015,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.20114,757,4396,0.18929,0.21299
2015,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89683,672,735,0.87482,0.91883
2015,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.10317,63,735,0.08117,0.12518
2015,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83078,632,741,0.80376,0.85779
2015,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.16922,109,741,0.14221,0.19624
2015,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88943,2161,2380,0.87682,0.90203
2015,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10651,219,2380,0.09412,0.11891
2015,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.80186,507,647,0.77112,0.83259
2015,66 and older,Lower Secondary Level,Disabled (> 30%),0.19386,140,647,0.16337,0.22434
2015,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74538,1898,2514,0.72835,0.76242
2015,66 and older,Upper Secondary Level,Disabled (> 30%),0.24543,616,2514,0.22860,0.26225
2015,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.72752,108,108,0.64316,0.81188
2015,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.74887,255,340,0.70270,0.79503
2015,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.25113,85,340,0.20497,0.29730
2015,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.80151,972,1182,0.77876,0.82426
2015,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.19800,210,1182,0.17527,0.22072
2016,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.48541,338,338,0.43205,0.53877
2016,17-29 y.,Primary Level,Not Disabled (<= 30%),0.64191,73,73,0.53116,0.75265
2016,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.87581,761,761,0.85236,0.89926
2016,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.97087,1463,1463,0.96225,0.97949
2016,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98988,266,266,0.97783,1.00193
2016,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97263,49,49,0.92647,1.01879
2016,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97663,398,398,0.96176,0.99149
2016,30-45 y.,Primary Level,Not Disabled (<= 30%),0.88923,159,159,0.84029,0.93817
2016,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.87965,593,625,0.85412,0.90518
2016,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.10307,32,625,0.07922,0.12693
2016,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.94463,2834,2958,0.93638,0.95287
2016,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.05058,124,2958,0.04268,0.05848
2016,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96482,885,885,0.95267,0.97696
2016,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97780,339,339,0.96209,0.99351
2016,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96912,1992,2024,0.96158,0.97666
2016,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.02469,32,2024,0.01793,0.03146
2016,46-65 y.,Primary Level,Not Disabled (<= 30%),0.68865,105,105,0.59965,0.77764
2016,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.77397,463,581,0.73993,0.80801
2016,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.22224,118,581,0.18840,0.25608
2016,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80924,3483,4139,0.79727,0.82121
2016,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18603,656,4139,0.17417,0.19789
2016,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88654,650,714,0.86326,0.90982
2016,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.11218,64,714,0.08901,0.13534
2016,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.82876,579,684,0.80051,0.85701
2016,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.16560,105,684,0.13772,0.19348
2016,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88145,2069,2290,0.86820,0.89469
2016,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.11615,221,2290,0.10302,0.12928
2016,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.79197,467,605,0.75960,0.82434
2016,66 and older,Lower Secondary Level,Disabled (> 30%),0.19799,138,605,0.16621,0.22977
2016,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.73032,1789,2391,0.71252,0.74811
2016,66 and older,Upper Secondary Level,Disabled (> 30%),0.26156,602,2391,0.24394,0.27918
2016,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.72462,100,100,0.63662,0.81261
2016,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.74648,240,322,0.69889,0.79407
2016,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.24895,82,322,0.20164,0.29625
2016,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.81392,977,1186,0.79176,0.83608
2016,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.18497,209,1186,0.16286,0.20708
2017,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.52582,404,404,0.47706,0.57457
2017,17-29 y.,Primary Level,Not Disabled (<= 30%),0.54015,68,68,0.42081,0.65949
2017,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.86133,761,761,0.83676,0.88590
2017,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96640,1763,1763,0.95798,0.97481
2017,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98236,307,307,0.96761,0.99711
2017,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.99231,60,60,0.97001,1.01460
2017,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96344,467,467,0.94640,0.98048
2017,30-45 y.,Primary Level,Not Disabled (<= 30%),0.81719,170,170,0.75891,0.87546
2017,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.85273,610,654,0.82555,0.87991
2017,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.10452,44,654,0.08105,0.12799
2017,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.94098,2795,2926,0.93244,0.94952
2017,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.05309,131,2926,0.04497,0.06122
2017,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95413,880,880,0.94030,0.96796
2017,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97428,339,339,0.95741,0.99116
2017,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97537,2130,2130,0.96879,0.98196
2017,46-65 y.,Primary Level,Not Disabled (<= 30%),0.65311,115,151,0.57694,0.72928
2017,46-65 y.,Primary Level,Disabled (> 30%),0.28882,36,151,0.21629,0.36135
2017,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.78917,570,698,0.75888,0.81945
2017,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.20616,128,698,0.17612,0.23619
2017,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.80257,3992,4779,0.79128,0.81386
2017,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.19336,787,4779,0.18216,0.20455
2017,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86038,756,851,0.83708,0.88368
2017,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.13159,95,851,0.10886,0.15431
2017,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84748,671,785,0.82231,0.87264
2017,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.14761,114,785,0.12278,0.17244
2017,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89162,2387,2626,0.87973,0.90351
2017,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10564,239,2626,0.09388,0.11740
2017,66 and older,Primary Level,Not Disabled (<= 30%),0.79811,34,34,0.66115,0.93507
2017,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.80398,472,602,0.77224,0.83572
2017,66 and older,Lower Secondary Level,Disabled (> 30%),0.19300,130,602,0.16144,0.22455
2017,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.75451,1928,2539,0.73776,0.77125
2017,66 and older,Upper Secondary Level,Disabled (> 30%),0.24193,611,2539,0.22527,0.25859
2017,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.72695,106,137,0.65207,0.80183
2017,66 and older,Post-secondary Non-tertiary Level,Disabled (> 30%),0.27236,31,137,0.19754,0.34718
2017,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.75985,248,341,0.71444,0.80526
2017,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.23925,93,341,0.19390,0.28460
2017,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.82397,1050,1253,0.80288,0.84507
2017,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.17184,203,1253,0.15094,0.19273
2018,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.53659,343,343,0.48374,0.58944
2018,17-29 y.,Primary Level,Not Disabled (<= 30%),0.55383,92,92,0.45169,0.65596
2018,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.83978,785,785,0.81410,0.86545
2018,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.96720,1690,1690,0.95870,0.97569
2018,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98122,307,307,0.96601,0.99643
2018,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97205,477,477,0.95725,0.98686
2018,30-45 y.,Primary Level,Not Disabled (<= 30%),0.75744,171,171,0.69300,0.82187
2018,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.85572,566,609,0.82779,0.88365
2018,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.11439,43,609,0.08909,0.13969
2018,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.94679,2519,2650,0.93825,0.95534
2018,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04585,131,2650,0.03788,0.05381
2018,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96744,799,799,0.95512,0.97975
2018,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.98005,311,311,0.96448,0.99561
2018,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96930,2022,2057,0.96184,0.97676
2018,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.02179,35,2057,0.01548,0.02810
2018,46-65 y.,Primary Level,Not Disabled (<= 30%),0.67424,118,158,0.60093,0.74755
2018,46-65 y.,Primary Level,Disabled (> 30%),0.25423,40,158,0.18611,0.32234
2018,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.77364,547,686,0.74230,0.80498
2018,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.21727,139,686,0.18639,0.24816
2018,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81429,3847,4606,0.80306,0.82552
2018,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18158,759,4606,0.17044,0.19271
2018,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87034,736,835,0.84755,0.89314
