"year","bula_h","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2011","Nordrhein-Westfalen","Paar mit Kind(ern)","56586.37","49855.5","5363","14000","33496","72908","102000","181900","55256.03","57916.71","0","630634","45600","47530"
"2011","Nordrhein-Westfalen","Sonstige","34733.91","27940","192","0","4678","63193","79543","174101","29758.02","39709.8","0","174101","27275","44060"
"2011","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","30416","20181","468","0","0","47300","84000","133711","26805.01","34026.99","0","325691","12838","26498"
"2011","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","13040.8","0","226","0","0","24500","40500","58800","10563.26","15518.34","0","98200","0","2700"
"2011","Rheinland-Pfalz,Saarland","Alleinerziehende","18179.35","13600","302","0","5575","28900","41280","75200","16171.13","20187.57","0","75200","10000","16800"
"2011","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","56099.93","49312","1443","16212","34650","72240","90302","219672","54384.62","57815.24","0","236800","42010","46300"
"2011","Rheinland-Pfalz,Saarland","Sonstige","54868.11","57161.5","51","3602","29453","83943","83943","83943","47649.81","62086.41","0","83943","29453","36344"
"2011","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2011","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2011","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2011","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2011","Saarland","Sonstige","","","","","","","","","","","","","",""
"2011","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2011","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2011","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2011","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2011","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2011","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2011","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","33029.7","13625","334","0","0","50290","89404","193977","28827.44","37231.96","0","231600","6084","22969"
"2011","Schleswig-Holstein","1-Pers.- Haushalt","9350.86","0","121","0","0","16632","30500","72950","6796.74","11904.98","0","72950","0","3000"
"2011","Schleswig-Holstein","Alleinerziehende","14472.22","5200","252","0","479","20700","38644","78968","12314.19","16630.25","0","96600","4732","12100"
"2011","Schleswig-Holstein","Paar mit Kind(ern)","52670.14","43908.5","873","24719","32245","69160","95600","142848","50427.89","54912.39","0","286000","41300","48000"
"2011","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"2011","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2011","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2011","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2011","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2011","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2012","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","38228.08","28468","984","0","0","64755","88323","192112","35283.7","41172.46","0","492400","18406","35504"
"2012","Baden-Wuerttemberg","1-Pers.- Haushalt","17081.37","2580","393","0","0","33000","46800","85800","14814.62","19348.12","0","134000","0","7221"
"2012","Baden-Wuerttemberg","Alleinerziehende","24982.09","22450","612","0","4800","36996","60130","94400","23240.6","26723.58","0","112200","15000","19600"
"2012","Baden-Wuerttemberg","Paar mit Kind(ern)","65579.35","58249","3235","29457","42000","84250","110779","167200","64140.54","67018.16","0","455090","56350","58900"
"2012","Baden-Wuerttemberg","Sonstige","36393.15","32287.5","82","2480","9800","55900","76789","76789","30500.36","42285.94","0","76789","31050","40420"
"2012","Bayern","(Ehe-)Paar ohne Kind(er)","34235.19","19560.5","1304","0","0","57303","85000","193369","31950.73","36519.65","0","332889","9879","21600"
"2012","Bayern","1-Pers.- Haushalt","16725.68","3481.5","541","0","0","31200","45642","93610","14694.16","18757.2","0","192000","1203","8800"
"2012","Bayern","Alleinerziehende","32025.9","24142.5","829","3782","10466","49901","54000","131708","30477.88","33573.92","0","137866","17100","19800"
"2012","Bayern","Paar mit Kind(ern)","63937.93","54654","3975","24045","38400","79873","106909","209090","62494.65","65381.21","0","672700","52665","54700"
"2012","Bayern","Sonstige","45913.24","43680","135","0","0","58393","117585","208404","38194.08","53632.4","0","208404","41610","54410"
"2012","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2012","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2012","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2012","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2012","Berlin","Sonstige","","","","","","","","","","","","","",""
"2012","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2012","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2012","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2012","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2012","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2012","Bremen","(Ehe-)Paar ohne Kind(er)","36436.8","16903.5","50","0","0","52800","102796","106943","18383.57","54490.03","0","294494","0","50100"
"2012","Bremen","1-Pers.- Haushalt","7880.08","0","33","0","0","3300","49990","58400","1325.46","14434.7","0","58400","0","3300"
"2012","Bremen","Alleinerziehende","9762.58","2843.5","76","0","0","17340","21664","69232","6139.59","13385.57","0","69232","2880","13370"
"2012","Bremen","Paar mit Kind(ern)","39747.49","32595.5","146","23460","25190","49353","66111","141600","35181.81","44313.17","0","141600","40308","44373"
"2012","Bremen","Sonstige","","","","","","","","","","","","","",""
"2012","Hamburg","(Ehe-)Paar ohne Kind(er)","33674.64","29487","144","0","0","62400","76470","123840","27205.31","40143.97","0","207683","4600","35300"
"2012","Hamburg","1-Pers.- Haushalt","18946.86","0","78","0","0","32200","51200","131992","12535.72","25358","0","131992","0","22200"
"2012","Hamburg","Alleinerziehende","16064.15","11000","106","0","0","19898","42000","73800","12762.29","19366.01","0","73800","9001","15600"
"2012","Hamburg","Paar mit Kind(ern)","57778.48","44824.5","311","20371","31000","78648","115400","216000","52325.59","63231.37","0","307320","50000","64800"
"2012","Hamburg","Sonstige","","","","","","","","","","","","","",""
"2012","Hessen","(Ehe-)Paar ohne Kind(er)","46357.66","26908.5","598","0","0","66000","109497","250000","33684.88","59030.44","0","2614803","25540","40402"
"2012","Hessen","1-Pers.- Haushalt","13806.95","0","240","0","0","25200","46150","75000","10562.94","17050.96","0","169714","0","4000"
"2012","Hessen","Alleinerziehende","25845.89","24450","388","0","7565","35668","50844","156000","23491.95","28199.83","0","156000","17400","23900"
"2012","Hessen","Paar mit Kind(ern)","76092.31","62533.5","1766","16703","36000","91503","148184","271100","72237.23","79947.39","0","1283600","48243","51900"
"2012","Hessen","Sonstige","32987.54","12709","37","0","2800","57400","88397","88397","23178.61","42796.47","0","88397","12330","24800"
"2012","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2012","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2012","Niedersachsen","(Ehe-)Paar ohne Kind(er)","32522.72","18879.5","844","0","0","54491","89699","188896","29747.13","35298.31","0","222000","8400","23890"
"2012","Niedersachsen","1-Pers.- Haushalt","14710.59","30","292","0","0","27400","41350","101500","12302.2","17118.98","0","132576","0","7440"
"2012","Niedersachsen","Alleinerziehende","23690.17","18100","498","0","4800","34400","51400","101560","21715.29","25665.05","0","144000","11406","17300"
"2012","Niedersachsen","Paar mit Kind(ern)","49671.95","43517.5","2242","9474","30012","65110","89700","152414","48208.83","51135.07","0","472727","42028","45000"
"2012","Niedersachsen","Sonstige","30044.46","25736","95","1560","1560","41849","66996","110152","24479.81","35609.11","0","110152","28800","41746"
"2012","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","33896.47","17188","1708","0","0","55747","85400","166021","31292.84","36500.1","0","947600","13822","20686"
"2012","Nordrhein-Westfalen","1-Pers.- Haushalt","16358.39","880","656","0","0","28700","46097","109353","13752.87","18963.91","0","480000","0","4250"
"2012","Nordrhein-Westfalen","Alleinerziehende","20107.02","13025","1134","0","1480","31496","47700","98474","18633.77","21580.27","0","3e+05","9800","13200"
"2012","Nordrhein-Westfalen","Paar mit Kind(ern)","58988.67","52177","5001","18000","34800","75879","104544","187256","57650.13","60327.21","0","502500","48250","50392"
"2012","Nordrhein-Westfalen","Sonstige","39773.92","38055.5","167","0","8400","65134","75573","175100","33986.51","45561.33","0","175100","28600","45628"
"2012","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","32679.78","21282.5","486","0","0","49800","81600","145016","28749.42","36610.14","0","402800","13000","26988"
"2012","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","14451.14","1199.5","232","0","0","25950","42202","79100","11655.39","17246.89","0","117000","0","4800"
"2012","Rheinland-Pfalz,Saarland","Alleinerziehende","23726.1","20550","291","0","4800","36000","60503","60503","21673.77","25778.43","0","72693","13979","18400"
"2012","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","58982.83","48999.5","1343","18490","35100","74870","101200","218200","57036.23","60929.43","0","271000","45820","48801"
"2012","Rheinland-Pfalz,Saarland","Sonstige","54307.19","62550","47","17300","31616","78150","78150","78150","46920.32","61694.06","0","78150","30328","33600"
"2012","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2012","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2012","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2012","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2012","Saarland","Sonstige","","","","","","","","","","","","","",""
"2012","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2012","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2012","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2012","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2012","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2012","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2012","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","25396.53","5472","336","0","0","47351","64992","137205","21987.16","28805.9","0","168600","2000","17645"
"2012","Schleswig-Holstein","1-Pers.- Haushalt","10823.66","560","138","0","0","15802","33200","77450","7665.09","13982.23","0","138000","0","7210"
"2012","Schleswig-Holstein","Alleinerziehende","14745.89","8732","242","0","4200","23974","34800","57497","12660.12","16831.66","0","104790","7044","13400"
"2012","Schleswig-Holstein","Paar mit Kind(ern)","56076.18","43827.5","835","21100","32408","75500","94318","304810","53355.82","58796.54","0","364000","43316","50500"
"2012","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"2012","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2012","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2012","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2012","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2012","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2013","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","39432.43","27500","1022","0","0","66063","99600","221577","36572.08","42292.78","0","370000","24000","34900"
"2013","Baden-Wuerttemberg","1-Pers.- Haushalt","16810.09","1802","406","0","0","32880","45500","90000","14547.93","19072.25","0","180000","1600","12400"
"2013","Baden-Wuerttemberg","Alleinerziehende","26173.5","19174","568","0","6165","39993","54200","96700","24341.81","28005.19","0","120035","15700","20400"
"2013","Baden-Wuerttemberg","Paar mit Kind(ern)","66880.83","60112","3901","27029","42034","82685","113505","209900","65580.87","68180.79","0","462435","55614","58290"
"2013","Baden-Wuerttemberg","Sonstige","29994.74","22751.5","203","2000","7905","49950","66990","107800","25844.39","34145.09","0","107800","33800","48971"
"2013","Bayern","(Ehe-)Paar ohne Kind(er)","37116.85","23810","1412","0","0","61493","97196","177580","34893.86","39339.84","0","291391","21873","28800"
"2013","Bayern","1-Pers.- Haushalt","17380.43","4259.5","589","0","0","31440","46800","91791","15300.09","19460.77","0","207996","3200","12072"
"2013","Bayern","Alleinerziehende","28566.52","21220","871","300","7988","40182","60000","106188","27063.61","30069.43","0","144000","16690","19300"
"2013","Bayern","Paar mit Kind(ern)","64016.42","55401","4496","23912","38195","78364","110806","224000","62759.01","65273.83","0","424000","53100","55340"
"2013","Bayern","Sonstige","45656.2","35719","328","3600","22500","63736","102300","121738","41842","49470.4","0","138612","35571","47579"
"2013","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2013","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2013","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2013","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2013","Berlin","Sonstige","","","","","","","","","","","","","",""
"2013","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2013","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2013","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2013","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2013","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2013","Bremen","(Ehe-)Paar ohne Kind(er)","34194.45","20177","50","0","0","60200","88520","107563","19511.46","48877.44","0","229800","2200","56877"
"2013","Bremen","1-Pers.- Haushalt","12180.09","0","34","0","0","15000","55064","71000","4560.14","19800.04","0","71000","0","21600"
"2013","Bremen","Alleinerziehende","9354.31","4434","92","0","0","10080","21996","71540","5941.36","12767.26","0","71540","5868","10080"
"2013","Bremen","Paar mit Kind(ern)","93326.9","32568.5","224","0","21059","44843","95000","1145768","76014.62","110639.18","0","1145768","26500","37200"
"2013","Bremen","Sonstige","","","","","","","","","","","","","",""
"2013","Hamburg","(Ehe-)Paar ohne Kind(er)","35837.48","27750","178","0","0","63207","78800","156799","30603.76","41071.2","0","156799","22403","36000"
"2013","Hamburg","1-Pers.- Haushalt","17448.15","0","77","0","0","28880","54000","136296","11388.7","23507.6","0","136296","0","14412"
"2013","Hamburg","Alleinerziehende","16759.93","11259.5","119","0","3600","24600","36800","80500","13768.52","19751.34","0","80500","9600","15686"
"2013","Hamburg","Paar mit Kind(ern)","55881.24","45727","439","7798","30600","76854","96604","242000","51029.94","60732.54","0","324000","43200","49400"
"2013","Hamburg","Sonstige","39044.79","36304.5","37","11250","11769","49572","90252","96206","27602.06","50487.52","0","96206","15400","40457"
"2013","Hessen","(Ehe-)Paar ohne Kind(er)","47030.49","32867.5","654","0","0","70700","104750","192410","38357.52","55703.46","0","1877400","30359","40610"
"2013","Hessen","1-Pers.- Haushalt","14275.34","0","272","0","0","28800","46800","86420","11307.27","17243.41","0","128000","0","7500"
"2013","Hessen","Alleinerziehende","24771.17","20830","407","0","4264","34696","49351","142400","22295.81","27246.53","0","154000","16340","21400"
"2013","Hessen","Paar mit Kind(ern)","77403.81","60575","2029","14149","37790","91388","137900","320400","74100.37","80707.25","0","1183850","48628","52488"
"2013","Hessen","Sonstige","41516.33","37279","177","0","17800","68400","94946","100176","37188.19","45844.47","0","100176","32400","39558"
"2013","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2013","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2013","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2013","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2013","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2013","Niedersachsen","(Ehe-)Paar ohne Kind(er)","34491.77","17073","902","0","0","58384","93700","173290","31728.66","37254.88","0","373304","12000","24660"
"2013","Niedersachsen","1-Pers.- Haushalt","16286.97","1975","302","0","0","26880","45000","125000","13493.84","19080.1","0","147804","0","9800"
"2013","Niedersachsen","Alleinerziehende","22250.35","16725","580","0","2400","32500","56400","90000","20365.71","24134.99","0","149279","10200","15000"
"2013","Niedersachsen","Paar mit Kind(ern)","51448.48","45346.5","2512","8400","30801","68700","94692","147909","49671.09","53225.87","0","625000","44028","45800"
"2013","Niedersachsen","Sonstige","22533.58","13159","183","0","4385","35336","50069","127459","18254.43","26812.73","0","127459","21600","36600"
"2013","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","32785.94","16845","1800","0","0","56348","84600","178994","30493.38","35078.5","0","604000","17937","25633"
"2013","Nordrhein-Westfalen","1-Pers.- Haushalt","17191.72","1327","709","0","0","30000","49355","111107","15022.76","19360.68","0","360000","1404","7400"
"2013","Nordrhein-Westfalen","Alleinerziehende","20524.99","15169","1254","0","1200","30550","44079","107600","19228.82","21821.16","0","260000","11685","15600"
"2013","Nordrhein-Westfalen","Paar mit Kind(ern)","60098.91","53321.5","6038","15300","34320","80400","107597","199220","58935.98","61261.84","0","522000","46102","48320"
"2013","Nordrhein-Westfalen","Sonstige","39319.56","24850","400","0","11441","49196","80138","246544","34913.71","43725.41","0","246544","32114","36000"
"2013","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","34079.94","25900","524","0","0","53400","83200","153900","30321.88","37838","0","360000","18800","31674"
"2013","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","13682.95","0","235","0","0","25345","45035","76280","11062.04","16303.86","0","104900","0","7200"
"2013","Rheinland-Pfalz,Saarland","Alleinerziehende","24304.63","21786","294","0","7720","36600","48950","81450","21974.68","26634.58","0","96000","13201","21750"
"2013","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","59379.25","53236.5","1587","23100","37194","77046","99536","154188","57825.61","60932.89","0","178500","47385","50300"
"2013","Rheinland-Pfalz,Saarland","Sonstige","53094.25","44237.5","126","19870","28073","81920","81920","115044","48791.27","57397.23","0","115044","35920","44075"
"2013","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2013","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2013","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2013","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2013","Saarland","Sonstige","","","","","","","","","","","","","",""
"2013","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2013","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2013","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2013","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2013","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2013","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2013","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2013","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2013","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2013","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2013","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","22956.87","3400","306","0","0","41337","65700","145040","19347.38","26566.36","0","168064","0","8400"
"2013","Schleswig-Holstein","1-Pers.- Haushalt","13207.8","1088.5","154","0","0","21622","36300","62600","5112.89","21302.71","0","605000","1500","9000"
"2013","Schleswig-Holstein","Alleinerziehende","16700.14","13635","236","0","4560","27300","35400","57790","14600.76","18799.52","0","111520","10200","15600"
"2013","Schleswig-Holstein","Paar mit Kind(ern)","57978.69","55437","959","24698","39900","74351","93566","146000","55679.17","60278.21","0","261600","42900","48599"
"2013","Schleswig-Holstein","Sonstige","26274.07","17358.5","85","1650","4500","29403","74610","93640","20163.59","32384.55","0","93640","19388","27811"
"2013","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2013","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2013","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2013","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2013","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2014","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","39378.57","25591","934","0","0","67800","95826","216220","36108.72","42648.42","0","480000","24000","36000"
"2014","Baden-Wuerttemberg","1-Pers.- Haushalt","16777.68","210","374","0","0","33598","46560","84000","14023.68","19531.68","0","318813","0","11000"
"2014","Baden-Wuerttemberg","Alleinerziehende","27387.69","22201.5","435","0","8000","37800","55700","162725","25106.7","29668.68","0","162725","18333","23398"
"2014","Baden-Wuerttemberg","Paar mit Kind(ern)","69354.11","59368.5","3193","26924","40616","85900","121760","230284","67745.53","70962.69","0","639000","56555","60000"
"2014","Baden-Wuerttemberg","Sonstige","38228.47","28875.5","176","2400","9600","57000","80189","107176","30380.44","46076.5","0","278517","47601","57000"
"2014","Bayern","(Ehe-)Paar ohne Kind(er)","37817.57","23326.5","1334","0","0","64051","96315","187504","35487.77","40147.37","0","264571","18455","27800"
"2014","Bayern","1-Pers.- Haushalt","18005.3","3845","560","0","0","32028","50400","106000","15881.71","20128.89","0","204000","2400","10200"
"2014","Bayern","Alleinerziehende","28501.13","22844.5","712","200","6500","39600","69100","113704","26672.65","30329.61","0","180000","16742","21347"
"2014","Bayern","Paar mit Kind(ern)","66937.67","57860","3921","23922","38960","81725","121800","245200","65391.65","68483.69","0","592700","56182","58809"
"2014","Bayern","Sonstige","42868.63","37554","259","6074","13961","60442","89800","136342","36813.28","48923.98","0","236242","33793","45926"
"2014","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2014","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2014","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2014","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2014","Berlin","Sonstige","","","","","","","","","","","","","",""
"2014","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2014","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2014","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2014","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2014","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2014","Bremen","(Ehe-)Paar ohne Kind(er)","37968.34","19862","50","0","0","78704","82391","131532","20104.74","55831.94","0","290700","0","33131"
"2014","Bremen","1-Pers.- Haushalt","13400.87","0","32","0","0","14400","56972","72000","5624.98","21176.76","0","72000","0","19200"
"2014","Bremen","Alleinerziehende","11796.67","4880","66","0","0","21175","27831","72400","7545.25","16048.09","0","72400","1668","20020"
"2014","Bremen","Paar mit Kind(ern)","35238.95","24750","179","0","6792","51975","87461","164000","29818.25","40659.65","0","164000","21785","36700"
"2014","Bremen","Sonstige","","","","","","","","","","","","","",""
"2014","Hamburg","(Ehe-)Paar ohne Kind(er)","35202.3","22772","150","0","0","58260","79481","159340","28551.31","41853.29","0","159340","23345","37897"
"2014","Hamburg","1-Pers.- Haushalt","20607.4","0","67","0","0","35210","54000","159296","13768.73","27446.07","0","159296","0","25290"
"2014","Hamburg","Alleinerziehende","22443.77","18391","87","0","4798","30400","56160","78300","12707.94","32179.6","0","290000","10600","24800"
"2014","Hamburg","Paar mit Kind(ern)","59288.54","55788","342","8668","36000","71498","118300","221000","53568.13","65008.95","0","311000","48300","58800"
"2014","Hamburg","Sonstige","","","","","","","","","","","","","",""
"2014","Hessen","(Ehe-)Paar ohne Kind(er)","50693.44","28055.5","594","0","0","70268","103687","231293","37794.18","63592.7","0","2474750","27781","38400"
"2014","Hessen","1-Pers.- Haushalt","15603.06","1560","232","0","0","26400","51200","98100","12157.82","19048.3","0","133600","0","9660"
"2014","Hessen","Alleinerziehende","27119.49","24054","311","0","2100","40900","63300","144000","24343.49","29895.49","0","144000","21600","28121"
"2014","Hessen","Paar mit Kind(ern)","74331.61","60130","1706","16828","39703","96895","139800","240000","71646.98","77016.24","0","463781","52516","56420"
"2014","Hessen","Sonstige","35334.95","24213","144","2400","15033","62400","72660","89953","30932.07","39737.83","0","91279","33006","43291"
"2014","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2014","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2014","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2014","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2014","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2014","Niedersachsen","(Ehe-)Paar ohne Kind(er)","36036.91","25897","852","0","0","61556","92502","153688","33437.43","38636.39","0","244594","10500","26743"
"2014","Niedersachsen","1-Pers.- Haushalt","13525.25","0","279","0","0","24000","42000","69600","10956.83","16093.67","0","153000","0","6780"
"2014","Niedersachsen","Alleinerziehende","22459.54","15850.5","454","0","3600","36360","60000","81600","20502.34","24416.74","0","120000","13349","16500"
"2014","Niedersachsen","Paar mit Kind(ern)","51622.13","46536.5","2276","11624","27913","67800","85003","157300","50067.69","53176.57","0","472600","45250","47100"
"2014","Niedersachsen","Sonstige","22415.86","8043","133","0","2250","36500","57006","108313","16994.82","27836.9","0","108313","22453","42802"
"2014","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","33469.48","18306.5","1680","0","0","56786","84700","180818","31269.86","35669.1","0","523537","18000","24900"
"2014","Nordrhein-Westfalen","1-Pers.- Haushalt","16420.71","387.5","630","0","0","28800","48000","98000","13630.4","19211.02","0","6e+05","0","4800"
"2014","Nordrhein-Westfalen","Alleinerziehende","20613.46","14130","1056","0","1264","30000","51008","106541","18762.93","22463.99","0","393600","10800","15810"
"2014","Nordrhein-Westfalen","Paar mit Kind(ern)","61995.22","55028.5","5224","16100","34547","79322","111424","199200","60569.35","63421.09","0","653600","48902","50728"
"2014","Nordrhein-Westfalen","Sonstige","43277.96","42998.5","305","5100","18924","58142","72711","188690","39884.36","46671.56","0","188690","35739","41906"
"2014","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","33205.22","27139","472","0","0","50550","82200","136360","29436.66","36973.78","0","360000","12538","28900"
